what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1353693506606
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1353693506606
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1353693506606
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1353693506606
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1353693506606
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1353693506616
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1353693506646
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1353693506646
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1353693506646
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1353693506646
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1353693506646
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1353693506686
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1353693506686
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1353693506686
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1353693506686
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1353693506686
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1353693506686
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1353693506696
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1353693506696
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1353693506696
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1353693506696
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1353693506696
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1353693506696
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1353693506696
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1353693506696
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1353693506696
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1353693506716
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1353693506716
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1353693506716
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1353693506716
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1353693506716
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1353693506716
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1353693506746
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1353693506746
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1353693506746
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1353693506746
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1353693506746
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1353693506746
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1353693506746
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1353693506746
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1353693506786
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1353693506786
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1353693506786
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1353693506786
started,bundle,net.sf.eclipsecs.core,5.5.0.201111092104,"net.sf.eclipsecs.core",1353693506806
started,bundle,net.sf.eclipsecs.ui,5.5.0.201111092104,"net.sf.eclipsecs.ui",1353693506826
started,bundle,com.collabnet.subversion.merge,3.0.7,"com.collabnet.subversion.merge",1353693506826
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1353693506856
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1353693506886
started,bundle,org.tigris.subversion.clientadapter,1.8.1,"org.tigris.subversion.clientadapter",1353693506886
started,bundle,org.tigris.subversion.subclipse.core,1.8.6,"org.tigris.subversion.subclipse.core",1353693506886
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1353693506886
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1353693506886
started,bundle,org.tigris.subversion.subclipse.ui,1.8.6,"org.tigris.subversion.subclipse.ui",1353693506916
os,sysinfo,,,"win32",1353693506926
arch,sysinfo,,,"x86_64",1353693506926
ws,sysinfo,,,"win32",1353693506926
locale,sysinfo,,,"en_US",1353693506926
processors,sysinfo,,,"4",1353693506926
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1353693506926
java.runtime.version,sysinfo,,,"1.7.0_07-b11",1353693506926
java.specification.name,sysinfo,,,"Java Platform API Specification",1353693506926
java.specification.vendor,sysinfo,,,"Oracle Corporation",1353693506926
java.specification.version,sysinfo,,,"1.7",1353693506926
java.vendor,sysinfo,,,"Oracle Corporation",1353693506926
java.version,sysinfo,,,"1.7.0_07",1353693506926
java.vm.info,sysinfo,,,"mixed mode",1353693506926
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1353693506926
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1353693506926
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1353693506926
java.vm.specification.version,sysinfo,,,"1.7",1353693506926
java.vm.vendor,sysinfo,,,"Oracle Corporation",1353693506926
java.vm.version,sysinfo,,,"23.3-b01",1353693506926
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1353693506976
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693507006
started,bundle,com.android.ide.eclipse.base,20.0.3.v201208082019-427395,"com.android.ide.eclipse.base",1353693507316
started,bundle,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.adt",1353693507626
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1353693507826
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1353693507856
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1353693507896
started,bundle,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms",1353693508126
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1353693508566
started,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1353693508616
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1353693510006
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1353693510856
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1353693512056
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1353693512506
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1353693514126
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1353693514176
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1353693514176
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1353693514196
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1353693514226
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693514346
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1353693517096
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1353693517286
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1353693517286
started,bundle,com.android.ide.eclipse.traceview,20.0.3.v201208082019-427395,"com.android.ide.eclipse.traceview",1353693517856
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693523876
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693527266
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693529986
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693542416
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.edit.text.openLocalFile",1353693542446
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693547796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693692820
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1353693709114
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1353693709141
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693711817
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.4,"org.tigris.subversion.clientadapter.javahl",1353693719327
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.7.0,"org.tigris.subversion.clientadapter.svnkit",1353693719330
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1353693720571
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1353693721310
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1353693721689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693856174
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1353693856304
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1353693856321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693858293
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693858917
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353693862567
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353693862647
closed,view,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.internal.introview",1353693862676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693880549
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693883432
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693889400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693896636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693903535
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1353693917761
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1353693918079
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1353693918155
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693918964
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353693920858
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353693921136
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1353693921334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353693978483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353694006221
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1353694015092
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1353694027656
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1353694027955
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1353694028188
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1353694028375
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1353694028398
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353694029874
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353694030388
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1353694035697
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353694048785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353694058266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353694248577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353694254494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353694439383
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353694441356
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353695429839
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353695433760
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1353695437884
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1353695437953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1353695443829
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1353695446302
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1353695448416
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1353695448793
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353695449781
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353695450646
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1353695459854
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1353695461889
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1353695467651
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1353695467980
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1353695468099
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1353695468110
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1353695468126
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1353695468200
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1353695468252
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353695556635
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353695560901
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353695565457
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353695565580
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353695565665
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353695566829
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1353695587899
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353695588395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353695608338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353695795035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353695808911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353695811681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696060209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696083568
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696086151
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696087205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696399797
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353696404007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696407149
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696507656
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353696511053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696516439
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1353696542502
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696544831
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1353696544838
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353696545863
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1353696548682
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1353696549219
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1353696549623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696550124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696550902
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696555145
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696754332
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353696756395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1353696761269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1353696762845
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1353696764310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696765846
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696782483
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1353696789909
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696794750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696797477
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353696797555
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1353696797639
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1353696799199
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1353696799468
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1353696802897
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1353696804144
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1353696804677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696805143
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696806502
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1353696821638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353696836745
